year,basin,region,no,name,time,intensity,lat,lon
2020,SI,WA,27,DAMIEN,2020-02-06:06:00:00,TS,-17.1,119.65
2020,SI,WA,28,DAMIEN,2020-02-06:09:00:00,TS,-17.3176,119.085
2020,SI,WA,29,DAMIEN,2020-02-06:12:00:00,TS,-17.3,118.4
2020,SI,WA,30,DAMIEN,2020-02-06:15:00:00,TS,-17.3638,118.039
2020,SI,WA,31,DAMIEN,2020-02-06:18:00:00,TS,-17.5,117.85
2020,SI,WA,32,DAMIEN,2020-02-06:21:00:00,TS,-17.6675,117.614
2020,SI,WA,33,DAMIEN,2020-02-07:00:00:00,TS,-17.85,117.4
2020,SI,WA,34,DAMIEN,2020-02-07:03:00:00,TS,-17.9966,117.179
2020,SI,WA,35,DAMIEN,2020-02-07:06:00:00,TS,-18.15,117
2020,SI,WA,36,DAMIEN,2020-02-07:09:00:00,TS,-18.3175,116.892
2020,SI,WA,37,DAMIEN,2020-02-07:12:00:00,TS,-18.55,116.8
2020,SI,WA,38,DAMIEN,2020-02-07:15:00:00,TS,-18.785,116.7
2020,SI,WA,39,DAMIEN,2020-02-07:18:00:00,TS,-19.1,116.55
2020,SI,WA,40,DAMIEN,2020-02-07:21:00:00,TS,-19.425,116.46
2020,SI,WA,41,DAMIEN,2020-02-08:00:00:00,TS,-19.7,116.4
2020,SI,WA,44,DAMIEN,2020-02-08:03:00:00,TS,-19.9925,116.481
2020,SI,WA,47,DAMIEN,2020-02-08:06:00:00,TS,-20.4,116.625
2020,SI,WA,50,DAMIEN,2020-02-08:09:00:00,TS,-20.8675,116.768
2020,SI,WA,51,DAMIEN,2020-02-08:12:00:00,TS,-21.25,116.95
2020,SI,WA,52,DAMIEN,2020-02-08:15:00:00,TS,-21.6037,117.143
2020,SI,WA,53,DAMIEN,2020-02-08:18:00:00,TS,-22,117.35
2020,SI,WA,54,DAMIEN,2020-02-08:21:00:00,TS,-22.3769,117.541
2020,SI,WA,55,DAMIEN,2020-02-09:00:00:00,TS,-22.75,117.65
2020,SI,WA,56,DAMIEN,2020-02-09:03:00:00,TS,-23.14,117.623
2020,SI,WA,57,DAMIEN,2020-02-09:06:00:00,TS,-23.45,117.6
2020,SI,WA,58,DAMIEN,2020-02-09:09:00:00,TS,-23.6581,117.571
2020,SI,WA,59,DAMIEN,2020-02-09:12:00:00,TS,-23.8,117.55
2020,SI,WA,60,DAMIEN,2020-02-09:15:00:00,TS,-23.9388,117.592
2020,SI,WA,61,DAMIEN,2020-02-09:18:00:00,TS,-24.1,117.657
2020,SI,WA,62,DAMIEN,2020-02-09:21:00:00,TS,-24.3475,117.685
2020,SI,WA,63,DAMIEN,2020-02-10:00:00:00,NR,-24.66,117.7
2020,SI,WA,64,DAMIEN,2020-02-10:03:00:00,NR,-25.015,117.735
2020,SI,WA,65,DAMIEN,2020-02-10:06:00:00,NR,-25.3,117.8
2020,SI,WA,66,DAMIEN,2020-02-10:09:00:00,NR,-25.52,117.892
2020,SI,WA,67,DAMIEN,2020-02-10:12:00:00,NR,-25.7,118
2020,SP,MM,1,UESI,2020-02-06:06:00:00,NR,-13.1,163.1
2020,SP,MM,2,UESI,2020-02-06:09:00:00,NR,-13.7082,162.316
2020,SP,MM,3,UESI,2020-02-06:12:00:00,NR,-14,162
2020,SP,MM,4,UESI,2020-02-06:15:00:00,NR,-13.8025,162.38
2020,SP,MM,5,UESI,2020-02-06:18:00:00,NR,-13.5,162.7
2020,SP,MM,6,UESI,2020-02-06:21:00:00,NR,-13.5538,161.99
2020,SP,MM,7,UESI,2020-02-07:00:00:00,NR,-13.7,161.2
2020,SP,MM,8,UESI,2020-02-07:03:00:00,NR,-13.7397,161.486
2020,SP,MM,9,UESI,2020-02-07:06:00:00,NR,-13.7419,162.306
2020,SP,MM,10,UESI,2020-02-07:09:00:00,NR,-13.722,163.249
2020,SP,MM,11,UESI,2020-02-07:12:00:00,NR,-13.7,163.9
2020,SP,MM,12,UESI,2020-02-07:15:00:00,NR,-13.7078,163.868
2020,SP,MM,13,UESI,2020-02-07:18:00:00,TS,-13.6,163.62
2020,SP,MM,14,UESI,2020-02-07:21:00:00,TS,-13.5508,163.55
2020,SP,MM,15,UESI,2020-02-08:00:00:00,TS,-13.6,163.514
2020,SP,MM,16,UESI,2020-02-08:03:00:00,TS,-13.7563,163.468
2020,SP,MM,17,UESI,2020-02-08:06:00:00,TS,-13.95,163.45
2020,SP,MM,18,UESI,2020-02-08:09:00:00,TS,-14.1537,163.492
2020,SP,MM,19,UESI,2020-02-08:12:00:00,TS,-14.35,163.55
2020,SP,MM,20,UESI,2020-02-08:15:00:00,TS,-14.5075,163.575
2020,SP,MM,21,UESI,2020-02-08:18:00:00,TS,-14.65,163.6
2020,SP,MM,22,UESI,2020-02-08:21:00:00,TS,-14.7887,163.646
2020,SP,MM,23,UESI,2020-02-09:00:00:00,TS,-14.9778,163.722
2020,SP,MM,24,UESI,2020-02-09:03:00:00,TS,-15.2285,163.785
2020,SP,MM,25,UESI,2020-02-09:06:00:00,TS,-15.4818,163.8
2020,SP,MM,26,UESI,2020-02-09:09:00:00,TS,-15.6808,163.744
2020,SP,MM,27,UESI,2020-02-09:12:00:00,TS,-15.8667,163.633
2020,SP,MM,28,UESI,2020-02-09:15:00:00,TS,-16.1017,163.484
2020,SP,MM,29,UESI,2020-02-09:18:00:00,TS,-16.3667,163.3
2020,SP,MM,30,UESI,2020-02-09:21:00:00,TS,-16.6601,163.085
2020,SP,MM,31,UESI,2020-02-10:00:00:00,TS,-16.9333,162.9
2020,SP,MM,32,UESI,2020-02-10:03:00:00,TS,-17.1291,162.808
2020,SP,MM,33,UESI,2020-02-10:06:00:00,TS,-17.3,162.767
2020,SP,MM,34,UESI,2020-02-10:09:00:00,TS,-17.4825,162.728
2020,SP,MM,35,UESI,2020-02-10:12:00:00,TS,-17.7,162.7
2020,SP,MM,36,UESI,2020-02-10:15:00:00,TS,-17.9925,162.662
2020,SP,MM,37,UESI,2020-02-10:18:00:00,TS,-18.3,162.633
2020,SP,MM,38,UESI,2020-02-10:21:00:00,TS,-18.5325,162.618
2020,SP,MM,39,UESI,2020-02-11:00:00:00,TS,-18.8,162.633
2020,SP,MM,40,UESI,2020-02-11:03:00:00,TS,-19.1842,162.695
2020,SP,MM,41,UESI,2020-02-11:06:00:00,TS,-19.6333,162.767
2020,SP,MM,42,UESI,2020-02-11:09:00:00,TS,-20.085,162.82
2020,SP,MM,43,UESI,2020-02-11:12:00:00,TS,-20.5667,162.833
2020,SP,MM,44,UESI,2020-02-11:15:00:00,TS,-21.0808,162.779
2020,SP,MM,45,UESI,2020-02-11:18:00:00,TS,-21.6,162.7
2020,SP,MM,46,UESI,2020-02-11:21:00:00,TS,-22.0958,162.665
2020,SP,MM,47,UESI,2020-02-12:00:00:00,TS,-22.5667,162.6
2020,SP,MM,48,UESI,2020-02-12:03:00:00,TS,-22.9948,162.445
2020,SP,MM,49,UESI,2020-02-12:06:00:00,TS,-23.4333,162.267
2020,SP,MM,50,UESI,2020-02-12:09:00:00,TS,-23.8962,162.153
2020,SP,MM,51,UESI,2020-02-12:12:00:00,TS,-24.4408,162.047
2020,SP,MM,52,UESI,2020-02-12:15:00:00,TS,-25.0818,161.918
2020,SP,MM,53,UESI,2020-02-12:18:00:00,TS,-25.79,161.72
2020,SP,MM,54,UESI,2020-02-12:21:00:00,TS,-26.5938,161.375
2020,SP,MM,55,UESI,2020-02-13:00:00:00,TS,-27.4,161.036
2020,SP,MM,56,UESI,2020-02-13:03:00:00,TS,-28.1205,160.778
2020,SP,MM,57,UESI,2020-02-13:06:00:00,TS,-28.8,160.544
2020,SP,MM,58,UESI,2020-02-13:09:00:00,TS,-29.475,160.278
2020,SP,MM,59,UESI,2020-02-13:12:00:00,SS,-30.15,160
2020,SP,EA,60,UESI,2020-02-13:15:00:00,SS,-30.8498,159.743
2020,SP,EA,61,UESI,2020-02-13:18:00:00,SS,-31.55,159.45
2020,SP,EA,62,UESI,2020-02-13:21:00:00,SS,-32.2591,159.014
2020,SP,EA,63,UESI,2020-02-14:00:00:00,SS,-32.9,158.65
2020,SP,EA,64,UESI,2020-02-14:03:00:00,SS,-33.4122,158.542
2020,SP,EA,65,UESI,2020-02-14:06:00:00,SS,-33.85,158.6
2020,SP,EA,66,UESI,2020-02-14:09:00:00,SS,-34.2413,158.716
2020,SP,EA,67,UESI,2020-02-14:12:00:00,SS,-34.7,158.9
2020,SP,EA,68,UESI,2020-02-14:15:00:00,SS,-35.3588,159.096
2020,SP,EA,69,UESI,2020-02-14:18:00:00,SS,-36.1,159.3
2020,SP,EA,70,UESI,2020-02-14:21:00:00,SS,-36.7698,159.45
2020,SP,EA,71,UESI,2020-02-15:00:00:00,SS,-37.5,159.65
2020,SP,EA,72,UESI,2020-02-15:03:00:00,SS,-38.4076,159.994
2020,SP,MM,73,UESI,2020-02-15:06:00:00,ET,-39.3222,160.411
2020,SP,MM,74,UESI,2020-02-15:09:00:00,ET,-39.9571,160.725
2020,SP,MM,75,UESI,2020-02-15:12:00:00,ET,-40.5727,161.164
2020,SP,MM,76,UESI,2020-02-15:15:00:00,ET,-41.3072,161.941
2020,SP,MM,77,UESI,2020-02-15:18:00:00,ET,-42.1636,162.791
2020,SP,MM,78,UESI,2020-02-15:21:00:00,ET,-43.2769,163.423
2020,SP,MM,79,UESI,2020-02-16:00:00:00,ET,-44.3444,163.878
2020,SP,MM,80,UESI,2020-02-16:03:00:00,NR,-44.9345,164.156
2020,SP,MM,81,UESI,2020-02-16:06:00:00,NR,-45.3,164.3
2020,SP,MM,82,UESI,2020-02-16:09:00:00,NR,-45.5875,164.51
2020,SP,MM,83,UESI,2020-02-16:12:00:00,NR,-45.8,164.6
2020,SP,MM,84,UESI,2020-02-16:15:00:00,NR,-46.0193,164.526
2020,SP,MM,85,UESI,2020-02-16:18:00:00,NR,-46.3,164.2
2020,SP,MM,86,UESI,2020-02-16:21:00:00,NR,-46.6922,163.598
2020,SP,MM,87,UESI,2020-02-17:00:00:00,NR,-47.2,162.8
2020,SP,MM,88,UESI,2020-02-17:03:00:00,NR,-47.8612,161.921
2020,SP,MM,89,UESI,2020-02-17:06:00:00,NR,-48.6,161
2020,SI,MM,1,GABEKILE,2020-02-13:18:00:00,TS,-14.5,74.95
2020,SI,MM,2,GABEKILE,2020-02-13:21:00:00,TS,-14.295,74.9086
2020,SI,MM,3,GABEKILE,2020-02-14:00:00:00,TS,-14.2,74.9
2020,SI,MM,4,GABEKILE,2020-02-14:03:00:00,TS,-14.2837,74.9488
2020,SI,MM,5,GABEKILE,2020-02-14:06:00:00,TS,-14.45,75.05
2020,SI,MM,6,GABEKILE,2020-02-14:09:00:00,TS,-14.5451,75.2448
2020,SI,MM,7,GABEKILE,2020-02-14:12:00:00,TS,-14.7,75.35
2020,SI,MM,8,GABEKILE,2020-02-14:15:00:00,TS,-15.0101,75.1703
2020,SI,MM,9,GABEKILE,2020-02-14:18:00:00,TS,-15.35,74.9
2020,SI,MM,10,GABEKILE,2020-02-14:21:00:00,TS,-15.5825,74.7274
2020,SI,MM,11,GABEKILE,2020-02-15:00:00:00,TS,-15.8,74.6
2020,SI,MM,12,GABEKILE,2020-02-15:03:00:00,TS,-16.0562,74.5174
2020,SI,MM,13,GABEKILE,2020-02-15:06:00:00,TS,-16.35,74.45
2020,SI,MM,14,GABEKILE,2020-02-15:09:00:00,TS,-16.6925,74.3351
2020,SI,MM,15,GABEKILE,2020-02-15:12:00:00,TS,-17.05,74.25
2020,SI,MM,16,GABEKILE,2020-02-15:15:00:00,TS,-17.375,74.2412
2020,SI,MM,17,GABEKILE,2020-02-15:18:00:00,TS,-17.7,74.3
2020,SI,MM,18,GABEKILE,2020-02-15:21:00:00,TS,-18.0275,74.4063
2020,SI,MM,19,GABEKILE,2020-02-16:00:00:00,TS,-18.4,74.55
2020,SI,MM,20,GABEKILE,2020-02-16:03:00:00,TS,-18.8638,74.7074
2020,SI,MM,21,GABEKILE,2020-02-16:06:00:00,TS,-19.35,74.85
2020,SI,MM,22,GABEKILE,2020-02-16:09:00:00,TS,-19.835,74.94
2020,SI,MM,23,GABEKILE,2020-02-16:12:00:00,TS,-20.2,75
2020,SI,MM,24,GABEKILE,2020-02-16:15:00:00,TS,-20.35,75.05
2020,SI,MM,25,GABEKILE,2020-02-16:18:00:00,TS,-20.35,75.1
2020,SI,MM,26,GABEKILE,2020-02-16:21:00:00,TS,-20.2863,75.175
2020,SI,MM,27,GABEKILE,2020-02-17:00:00:00,TS,-20.2,75.25
2020,SI,MM,28,GABEKILE,2020-02-17:03:00:00,TS,-20.185,75.3037
2020,SI,MM,29,GABEKILE,2020-02-17:06:00:00,TS,-20.2,75.35
2020,SI,MM,30,GABEKILE,2020-02-17:09:00:00,TS,-20.2212,75.3925
2020,SI,MM,31,GABEKILE,2020-02-17:12:00:00,TS,-20.25,75.45
2020,SI,MM,32,GABEKILE,2020-02-17:15:00:00,TS,-20.2713,75.5537
2020,SI,MM,33,GABEKILE,2020-02-17:18:00:00,TS,-20.3,75.65
2020,SI,MM,34,GABEKILE,2020-02-17:21:00:00,TS,-20.3387,75.69
2020,SI,MM,35,GABEKILE,2020-02-18:00:00:00,TS,-20.4,75.7
2020,SI,MM,36,GABEKILE,2020-02-18:03:00:00,TS,-20.485,75.7187
2020,SI,MM,37,GABEKILE,2020-02-18:06:00:00,TS,-20.6,75.7
2020,SI,MM,38,GABEKILE,2020-02-18:09:00:00,TS,-20.7387,75.63
2020,SI,MM,39,GABEKILE,2020-02-18:12:00:00,TS,-20.9,75.5
2020,SI,MM,40,GABEKILE,2020-02-18:15:00:00,TS,-21.0451,75.3
2020,SI,MM,41,GABEKILE,2020-02-18:18:00:00,TS,-21.25,75.1
2020,SI,MM,42,GABEKILE,2020-02-18:21:00:00,TS,-21.555,74.9812
2020,SI,MM,43,GABEKILE,2020-02-19:00:00:00,TS,-21.95,74.9
2020,SI,MM,44,GABEKILE,2020-02-19:03:00:00,TS,-22.3913,74.8286
2020,SI,MM,45,GABEKILE,2020-02-19:06:00:00,TS,-22.9143,74.7714
2020,SI,MM,46,GABEKILE,2020-02-19:09:00:00,TS,-23.477,74.7668
2020,SI,MM,47,GABEKILE,2020-02-19:12:00:00,TS,-24.02,74.62
2020,SI,MM,48,GABEKILE,2020-02-19:15:00:00,TS,-24.5558,73.9651
2020,SI,MM,49,GABEKILE,2020-02-19:18:00:00,TS,-24.9,73
2020,SI,MM,50,GABEKILE,2020-02-19:21:00:00,TS,-24.8058,72.0353
2020,SI,MM,51,GABEKILE,2020-02-20:00:00:00,TS,-24.5,71.3
2020,SI,MM,52,GABEKILE,2020-02-20:03:00:00,TS,-24.2116,71.0355
2020,SI,MM,53,GABEKILE,2020-02-20:06:00:00,TS,-24,71.1
2020,SI,MM,54,GABEKILE,2020-02-20:09:00:00,TS,-24.0127,71.3574
2020,SI,MM,55,GABEKILE,2020-02-20:12:00:00,TS,-24.1,71.6
2020,SI,MM,56,GABEKILE,2020-02-20:15:00:00,TS,-24.1299,71.5327
2020,SI,MM,57,GABEKILE,2020-02-20:18:00:00,TS,-24.1,71.3
2020,SI,MM,58,GABEKILE,2020-02-20:21:00:00,TS,-23.9576,71.0148
2020,SI,MM,59,GABEKILE,2020-02-21:00:00:00,TS,-23.8,70.7
2020,SI,MM,60,GABEKILE,2020-02-21:03:00:00,TS,-23.7499,70.4427
2020,SI,MM,61,GABEKILE,2020-02-21:06:00:00,TS,-23.7,70.2
2020,SI,MM,62,GABEKILE,2020-02-21:09:00:00,TS,-23.5949,69.9652
2020,SI,MM,63,GABEKILE,2020-02-21:12:00:00,TS,-23.4,69.7
2020,SI,MM,64,GABEKILE,2020-02-21:15:00:00,TS,-23.0349,69.3796
2020,SI,MM,65,GABEKILE,2020-02-21:18:00:00,TS,-22.7,69
2020,SI,MM,66,GABEKILE,2020-02-21:21:00:00,TS,-22.6276,68.5581
2020,SI,MM,67,GABEKILE,2020-02-22:00:00:00,TS,-22.6,68.1
2020,SI,MM,68,GABEKILE,2020-02-22:03:00:00,TS,-22.4301,67.6548
2020,SI,MM,69,GABEKILE,2020-02-22:06:00:00,TS,-22.2,67.3
2020,SI,MM,70,GABEKILE,2020-02-22:09:00:00,TS,-21.9498,67.1202
2020,SI,MM,71,GABEKILE,2020-02-22:12:00:00,TS,-21.7,67
2020,SI,MM,72,GABEKILE,2020-02-22:15:00:00,TS,-21.4625,66.8074
2020,SI,MM,73,GABEKILE,2020-02-22:18:00:00,TS,-21.3,66.6
2020,SI,MM,74,GABEKILE,2020-02-22:21:00:00,TS,-21.2625,66.3976
2020,SI,MM,75,GABEKILE,2020-02-23:00:00:00,TS,-21.3,66.2
2020,SP,EA,1,ESTHER,2020-02-22:06:00:00,TS,-13.2,138
2020,SP,EA,2,ESTHER,2020-02-22:09:00:00,TS,-13.3275,138.095
2020,SP,EA,3,ESTHER,2020-02-22:12:00:00,TS,-13.5,138.2
2020,SP,EA,4,ESTHER,2020-02-22:15:00:00,TS,-13.7425,138.328
2020,SP,EA,5,ESTHER,2020-02-22:18:00:00,TS,-14,138.5
2020,SP,EA,6,ESTHER,2020-02-22:21:00:00,TS,-14.2076,138.757
2020,SP,EA,7,ESTHER,2020-02-23:00:00:00,TS,-14.4,139
2020,SP,EA,8,ESTHER,2020-02-23:03:00:00,TS,-14.585,139.13
2020,SP,EA,9,ESTHER,2020-02-23:06:00:00,TS,-14.8,139.2
2020,SP,EA,10,ESTHER,2020-02-23:09:00:00,TS,-15.0775,139.272
2020,SP,EA,11,ESTHER,2020-02-23:12:00:00,TS,-15.4,139.3
2020,SP,EA,12,ESTHER,2020-02-23:15:00:00,TS,-15.7499,139.317
2020,SP,EA,13,ESTHER,2020-02-23:18:00:00,TS,-16.1,139.2
2020,SP,EA,14,ESTHER,2020-02-23:21:00:00,TS,-16.4527,138.838
2020,SP,EA,15,ESTHER,2020-02-24:00:00:00,TS,-16.7,138.4
2020,SP,EA,16,ESTHER,2020-02-24:03:00:00,TS,-16.7299,138.085
2020,SP,EA,17,ESTHER,2020-02-24:06:00:00,TS,-16.7,137.8
2020,SP,EA,18,ESTHER,2020-02-24:09:00:00,TS,-16.7924,137.508
2020,SP,EA,19,ESTHER,2020-02-24:12:00:00,TS,-16.9,137.2
2020,SP,EA,20,ESTHER,2020-02-24:15:00:00,TS,-16.95,136.857
2020,SP,EA,21,ESTHER,2020-02-24:18:00:00,TS,-17,136.5
2020,SP,EA,22,ESTHER,2020-02-24:21:00:00,TS,-17.1074,136.158
2020,SP,EA,23,ESTHER,2020-02-25:00:00:00,TS,-17.2,135.8
2020,SP,EA,24,ESTHER,2020-02-25:03:00:00,TS,-17.215,135.407
2020,SP,EA,25,ESTHER,2020-02-25:06:00:00,TS,-17.2,135
2020,SI,WA,26,ESTHER,2020-02-25:09:00:00,TS,-17.2225,134.578
2020,SI,WA,27,ESTHER,2020-02-25:12:00:00,TS,-17.2,134.2
2020,SI,WA,28,ESTHER,2020-02-25:15:00:00,TS,-17.0799,133.92
2020,SI,WA,29,ESTHER,2020-02-25:18:00:00,TS,-16.9,133.7
2020,SI,WA,30,ESTHER,2020-02-25:21:00:00,TS,-16.7074,133.515
2020,SI,WA,31,ESTHER,2020-02-26:00:00:00,TS,-16.5,133.3
2020,SI,WA,32,ESTHER,2020-02-26:03:00:00,TS,-16.285,132.972
2020,SI,WA,33,ESTHER,2020-02-26:06:00:00,TS,-16.1,132.6
2020,SI,WA,34,ESTHER,2020-02-26:09:00:00,TS,-15.9775,132.243
2020,SI,WA,35,ESTHER,2020-02-26:12:00:00,TS,-15.9,131.9
2020,SI,WA,36,ESTHER,2020-02-26:15:00:00,TS,-15.8574,131.608
2020,SI,WA,37,ESTHER,2020-02-26:18:00:00,TS,-15.8,131.3
2020,SI,WA,38,ESTHER,2020-02-26:21:00:00,TS,-15.6576,130.9
2020,SI,WA,39,ESTHER,2020-02-27:00:00:00,TS,-15.5,130.5
2020,SI,WA,40,ESTHER,2020-02-27:03:00:00,TS,-15.3849,130.178
2020,SI,WA,41,ESTHER,2020-02-27:06:00:00,TS,-15.3,129.9
2020,SI,WA,42,ESTHER,2020-02-27:09:00:00,TS,-15.2349,129.65
2020,SI,WA,43,ESTHER,2020-02-27:12:00:00,TS,-15.2,129.4
2020,SI,WA,44,ESTHER,2020-02-27:15:00:00,TS,-15.185,129.1
2020,SI,WA,45,ESTHER,2020-02-27:18:00:00,TS,-15.2,128.8
2020,SI,WA,46,ESTHER,2020-02-27:21:00:00,TS,-15.2347,128.595
2020,SI,WA,47,ESTHER,2020-02-28:00:00:00,TS,-15.3,128.3
2020,SI,WA,48,ESTHER,2020-02-28:03:00:00,TS,-15.4,127.768
2020,SI,WA,49,ESTHER,2020-02-28:06:00:00,TS,-15.5,127.1
2020,SI,WA,50,ESTHER,2020-02-28:09:00:00,TS,-15.5503,126.37
2020,SI,WA,51,ESTHER,2020-02-28:12:00:00,TS,-15.6,125.7
2020,SI,WA,52,ESTHER,2020-02-28:15:00:00,TS,-15.6772,125.24
2020,SI,WA,53,ESTHER,2020-02-28:18:00:00,TS,-15.8,124.9
2020,SI,WA,54,ESTHER,2020-02-28:21:00:00,TS,-15.9699,124.57
2020,SI,WA,55,ESTHER,2020-02-29:00:00:00,TS,-16.2,124.3
2020,SI,WA,56,ESTHER,2020-02-29:03:00:00,TS,-16.4925,124.077
2020,SI,WA,57,ESTHER,2020-02-29:06:00:00,TS,-16.8,123.9
2020,SI,WA,58,ESTHER,2020-02-29:09:00:00,TS,-17.035,123.705
2020,SI,WA,59,ESTHER,2020-02-29:12:00:00,TS,-17.3,123.6
2020,SI,WA,60,ESTHER,2020-02-29:15:00:00,TS,-17.73,123.655
2020,SI,WA,61,ESTHER,2020-02-29:18:00:00,TS,-18.1,123.8
2020,SI,WA,62,ESTHER,2020-02-29:21:00:00,TS,-18.21,123.943
2020,SI,WA,63,ESTHER,2020-03-01:00:00:00,TS,-18.2,124.1
2020,SI,WA,64,ESTHER,2020-03-01:03:00:00,TS,-18.1925,124.252
2020,SI,WA,65,ESTHER,2020-03-01:06:00:00,NR,-18.2,124.4
2020,SI,WA,1,FERDINAND,2020-02-22:12:00:00,NR,-12.4,119.2
2020,SI,WA,2,FERDINAND,2020-02-22:15:00:00,NR,-12.2725,119.11
2020,SI,WA,3,FERDINAND,2020-02-22:18:00:00,NR,-12.2,119
2020,SI,WA,4,FERDINAND,2020-02-22:21:00:00,NR,-12.22,118.87
2020,SI,WA,5,FERDINAND,2020-02-23:00:00:00,TS,-12.3,118.8
2020,SI,WA,6,FERDINAND,2020-02-23:03:00:00,TS,-12.3775,118.892
2020,SI,WA,7,FERDINAND,2020-02-23:06:00:00,TS,-12.5,119
2020,SI,WA,8,FERDINAND,2020-02-23:09:00:00,TS,-12.6775,118.98
2020,SI,WA,9,FERDINAND,2020-02-23:12:00:00,TS,-12.9,118.9
2020,SI,WA,10,FERDINAND,2020-02-23:15:00:00,TS,-13.1425,118.83
2020,SI,WA,11,FERDINAND,2020-02-23:18:00:00,TS,-13.4,118.7
2020,SI,WA,12,FERDINAND,2020-02-23:21:00:00,TS,-13.6575,118.473
2020,SI,WA,13,FERDINAND,2020-02-24:00:00:00,TS,-13.9,118.2
2020,SI,WA,14,FERDINAND,2020-02-24:03:00:00,TS,-14.1075,117.927
2020,SI,WA,15,FERDINAND,2020-02-24:06:00:00,TS,-14.3,117.7
2020,SI,WA,16,FERDINAND,2020-02-24:09:00:00,TS,-14.5075,117.577
2020,SI,WA,17,FERDINAND,2020-02-24:12:00:00,TS,-14.7,117.5
2020,SI,WA,18,FERDINAND,2020-02-24:15:00:00,TS,-14.8575,117.393
2020,SI,WA,19,FERDINAND,2020-02-24:18:00:00,TS,-15,117.3
2020,SI,WA,20,FERDINAND,2020-02-24:21:00:00,TS,-15.1574,117.272
2020,SI,WA,21,FERDINAND,2020-02-25:00:00:00,TS,-15.3,117.2
2020,SI,WA,22,FERDINAND,2020-02-25:03:00:00,TS,-15.4076,116.958
2020,SI,WA,23,FERDINAND,2020-02-25:06:00:00,TS,-15.5,116.7
2020,SI,WA,24,FERDINAND,2020-02-25:09:00:00,TS,-15.5999,116.6
2020,SI,WA,25,FERDINAND,2020-02-25:12:00:00,TS,-15.7,116.5
2020,SI,WA,26,FERDINAND,2020-02-25:15:00:00,TS,-15.8076,116.258
2020,SI,WA,27,FERDINAND,2020-02-25:18:00:00,TS,-15.9,116
2020,SI,WA,28,FERDINAND,2020-02-25:21:00:00,TS,-15.9574,115.85
2020,SI,WA,29,FERDINAND,2020-02-26:00:00:00,TS,-16,115.7
2020,SI,WA,30,FERDINAND,2020-02-26:03:00:00,TS,-16.0426,115.45
2020,SI,WA,31,FERDINAND,2020-02-26:06:00:00,TS,-16.1,115.2
2020,SI,WA,32,FERDINAND,2020-02-26:09:00:00,TS,-16.1925,115.028
2020,SI,WA,33,FERDINAND,2020-02-26:12:00:00,TS,-16.3,114.9
2020,SI,WA,34,FERDINAND,2020-02-26:15:00:00,TS,-16.4075,114.792
2020,SI,WA,35,FERDINAND,2020-02-26:18:00:00,TS,-16.5,114.7
2020,SI,WA,36,FERDINAND,2020-02-26:21:00:00,TS,-16.5575,114.6
2020,SI,WA,37,FERDINAND,2020-02-27:00:00:00,TS,-16.6,114.5
2020,SI,WA,38,FERDINAND,2020-02-27:03:00:00,TS,-16.65,114.407
2020,SI,WA,39,FERDINAND,2020-02-27:06:00:00,TS,-16.7,114.3
2020,SI,WA,40,FERDINAND,2020-02-27:09:00:00,TS,-16.7575,114.158
2020,SI,WA,41,FERDINAND,2020-02-27:12:00:00,TS,-16.8,114
2020,SI,WA,42,FERDINAND,2020-02-27:15:00:00,TS,-16.8225,113.858
2020,SI,WA,43,FERDINAND,2020-02-27:18:00:00,TS,-16.8,113.7
2020,SI,WA,44,FERDINAND,2020-02-27:21:00:00,TS,-16.715,113.5
2020,SI,WA,45,FERDINAND,2020-02-28:00:00:00,TS,-16.6,113.3
2020,SI,WA,46,FERDINAND,2020-02-28:03:00:00,TS,-16.4924,113.158
2020,SI,WA,47,FERDINAND,2020-02-28:06:00:00,TS,-16.4,113
2020,SI,WA,48,FERDINAND,2020-02-28:09:00:00,TS,-16.3425,112.765
2020,SI,WA,49,FERDINAND,2020-02-28:12:00:00,TS,-16.3,112.5
2020,SI,WA,50,FERDINAND,2020-02-28:15:00:00,TS,-16.2575,112.25
2020,SI,WA,51,FERDINAND,2020-02-28:18:00:00,TS,-16.2,112
2020,SI,WA,52,FERDINAND,2020-02-28:21:00:00,TS,-16.115,111.727
2020,SI,WA,53,FERDINAND,2020-02-29:00:00:00,TS,-16,111.5
2020,SI,WA,54,FERDINAND,2020-02-29:03:00:00,TS,-15.8424,111.378
2020,SI,WA,55,FERDINAND,2020-02-29:06:00:00,TS,-15.7,111.3
2020,SI,WA,56,FERDINAND,2020-02-29:09:00:00,TS,-15.6425,111.2
2020,SI,WA,57,FERDINAND,2020-02-29:12:00:00,TS,-15.6,111.1
2020,SI,WA,58,FERDINAND,2020-02-29:15:00:00,TS,-15.5075,110.992
2020,SI,WA,59,FERDINAND,2020-02-29:18:00:00,TS,-15.4,110.9
2020,SI,WA,60,FERDINAND,2020-02-29:21:00:00,TS,-15.2975,110.84
2020,SI,WA,61,FERDINAND,2020-03-01:00:00:00,NR,-15.2,110.8
2020,SI,MM,1,HEROLD,2020-03-12:06:00:00,TS,-13.65,53.6
2020,SI,MM,2,HEROLD,2020-03-12:09:00:00,TS,-13.7138,53.605
2020,SI,MM,3,HEROLD,2020-03-12:12:00:00,TS,-13.8,53.6
2020,SI,MM,4,HEROLD,2020-03-12:15:00:00,TS,-13.9212,53.5662
